id,uniprot,gene,chrom,start,end
V9HWB2,V9HWB2,2593,,,
Q9H3S7,Q9H3S7,25930,,,
Q96RQ9,Q96RQ9,259307,,,
Q9Y696,Q9Y696,25932,,,
Q96IY1,Q96IY1,25936,,,
Q9GZV5,Q9GZV5,25937,,,
Q68CL5,Q68CL5,25941,,,
Q96ST3,Q96ST3,25942,,,
Q9NQS3,Q9NQS3,25945,,,
Q8IY47,Q8IY47,25948,,,
O95926,O95926,25949,,,
H3BN99,H3BN99,2595,,,
Q9NQW1,Q9NQW1,25956,,,
Q8TF01,Q8TF01,25957,,,
Q96PE1,Q96PE1,25960,,,
P04406,P04406,2597,,,
Q9NRF2,Q9NRF2,25970,,,
Q7L3T8,Q7L3T8,25973,,,
Q9Y4U1,Q9Y4U1,25974,,,
Q7Z3E1,Q7Z3E1,25976,,,
Q9UQN3,Q9UQN3,25978,,,
Q6IAN0,Q6IAN0,25979,,,
Q9Y312,Q9Y312,25980,,,
Q9P2D7,Q9P2D7,25981,,,
Q8NEJ9,Q8NEJ9,25983,,,
Q9C075,Q9C075,25984,,,
Q8WUA8,Q8WUA8,25987,,,
Q6PHR2,Q6PHR2,25989,,,
Q9Y3B8,Q9Y3B8,25996,,,
Q96DZ5,Q96DZ5,25999,,,
P19801,P19801,26,,,
Q9H6Y7,Q9H6Y7,26001,,,
Q4AC94,Q4AC94,26005,,,
Q3LXA3,Q3LXA3,26007,,,
Q9Y421,Q9Y421,26017,,,
Q9HAU5,Q9HAU5,26019,,,
O75127,O75127,26024,,,
O60330,O60330,26025,,,
Q8WXI4,Q8WXI4,26027,,,
Q8N118,Q8N118,260293,,,
O94923,O94923,26035,,,
O43166,O43166,26037,,,
Q8TDI0,Q8TDI0,26038,,,
Q5TCQ9,Q5TCQ9,260425,,,
Q8NF86,Q8NF86,260429,,,
Q8WXC3,Q8WXC3,260434,,,
O43300,O43300,26045,,,
Q9UHC6,Q9UHC6,26047,,,
O60304,O60304,26048,,,
Q96T49,Q96T49,26051,,,
Q9UQ16,Q9UQ16,26052,,,
Q9GZR1,Q9GZR1,26054,,,
Q9UFM0,Q9UFM0,26056,,,
O75179,O75179,26057,,,
Q6Y7W6,Q6Y7W6,26058,,,
Q9UKG1,Q9UKG1,26060,,,
Q9UJ83,Q9UJ83,26061,,,
Q9NUI1,Q9NUI1,26063,,,
Q8ND56,Q8ND56,26065,,,
Q9Y2S7,Q9Y2S7,26073,,,
Q96DR7,Q96DR7,26084,,,
Q9UKR3,Q9UKR3,26085,,,
Q86YR5,Q86YR5,26086,,,
Q9UJY5,Q9UJY5,26088,,,
Q8N2K0,Q8N2K0,26090,,,
Q5GLZ8,Q5GLZ8,26091,,,
Q8WV16,Q8WV16,26094,,,
Q4JDL3,Q4JDL3,26095,,,
Q9Y4P8,Q9Y4P8,26100,,,
Q9Y6I7,Q9Y6I7,26118,,,
Q5SW96,Q5SW96,26119,,,
Q8WWY3,Q8WWY3,26121,,,
Q52LR7,Q52LR7,26122,,,
Q6NUS6,Q6NUS6,26123,,,
Q8TEL6,Q8TEL6,26133,,,
Q8NC51,Q8NC51,26135,,,
Q9HC78,Q9HC78,26137,,,
Q9Y4R7,Q9Y4R7,26140,,,
Q8TDR0,Q8TDR0,26146,,,
Q5T6S3,Q5T6S3,26147,,,
Q5TYW1,Q5TYW1,26149,,,
Q9Y3M9,Q9Y3M9,26152,,,
Q9ULI4,Q9ULI4,26153,,,
Q86UK0,Q86UK0,26154,,,
Q9Y3T9,Q9Y3T9,26155,,,
O76021,O76021,26156,,,
Q9UG01,Q9UG01,26160,,,
Q9H4K7,Q9H4K7,26164,,,
Q9Y5E4,Q9Y5E4,26167,,,
Q9H4L4,Q9H4L4,26168,,,
P41250,P41250,2617,,,
O75663,O75663,261726,,,
Q8NFT2,Q8NFT2,261729,,,
Q8N201,Q8N201,26173,,,
O75161,O75161,261734,,,
P22102,P22102,2618,,,
Q15619,Q15619,26188,,,
Q9Y585,Q9Y585,26189,,,
P54826,P54826,2619,,,
Q9UKT8,Q9UKT8,26190,,,
Q9Y2R2,Q9Y2R2,26191,,,
B4DZ60,B4DZ60,262,,,
Q14393,Q14393,2621,,,
Q13607,Q13607,26211,,,
P58173,P58173,26212,,,
Q8NGS1,Q8NGS1,26219,,,
Q9UKT6,Q9UKT6,26223,,,
Q9UKT7,Q9UKT7,26224,,,
Q9Y689,Q9Y689,26225,,,
O43175,O43175,26227,,,
Q5U676,Q5U676,26229,,,
P15976,P15976,2623,,,
Q8IVF5,Q8IVF5,26230,,,
Q8WV35,Q8WV35,26231,,,
Q9UK22,Q9UK22,26232,,,
Q8N531,Q8N531,26233,,,
Q9UKA1,Q9UKA1,26234,,,
Q9UKA2,Q9UKA2,26235,,,
P23769,P23769,2624,,,
Q9Y247,Q9Y247,26240,,,
Q96R27,Q96R27,26245,,,
Q8NH16,Q8NH16,26246,,,
Q8NGT1,Q8NGT1,26248,,,
Q9UH77,Q9UH77,26249,,,
P23771,P23771,2625,,,
Q9UJ96,Q9UJ96,26251,,,
Q9ULY5,Q9ULY5,26253,,,
Q9UBM4,Q9UBM4,26254,,,
O15522,O15522,26257,,,
Q8N3Y1,Q8N3Y1,26259,,,
P43694,P43694,2626,,,
Q8TCJ0,Q8TCJ0,26260,,,
O75426,O75426,26261,,,
Q96FV3,Q96FV3,26262,,,
Q8NEZ5,Q8NEZ5,26263,,,
Q9UKG4,Q9UKG4,26266,,,
Q9UK96,Q9UK96,26267,,,
Q9UK97,Q9UK97,26268,,,
Q9NRD0,Q9NRD0,26269,,,
Q92908,Q92908,2627,,,
Q9NRD1,Q9NRD1,26270,,,
Q9UKT4,Q9UKT4,26271,,,
D6RAJ6,D6RAJ6,26272,,,
Q9UK99,Q9UK99,26273,,,
Q6NVY1,Q6NVY1,26275,,,
Q9BSI4,Q9BSI4,26277,,,
Q9UNK4,Q9UNK4,26279,,,
P50440,P50440,2628,,,
Q9NP60,Q9NP60,26280,,,
Q9NP95,Q9NP95,26281,,,
P56750,P56750,26285,,,
Q9NP61,Q9NP61,26286,,,
Q9Y6K8,Q9Y6K8,26289,,,
P04062,P04062,2629,,,
Q9NY28,Q9NY28,26290,,,
Q9NSA1,Q9NSA1,26291,,,
Q9UGK8,Q9UGK8,26297,,,
Q9NZC4,Q9NZC4,26298,,,
Q8N5D6,Q8N5D6,26301,,,
Q59ET0,Q59ET0,2632,,,
O14556,O14556,26330,,,
O14581,O14581,26333,,,
Q8NGL0,Q8NGL0,26338,,,
Q8NHB7,Q8NHB7,26339,,,
A6NKK0,A6NKK0,26341,,,
Q9UJY1,Q9UJY1,26353,,,
Q9BVP2,Q9BVP2,26354,,,
Q14549,Q14549,2636,,,
F8VY47,F8VY47,2637,,,
P02774,P02774,2638,,,
Q92947,Q92947,2639,,,
P01275,P01275,2641,,,
P47871,P47871,2642,,,
P30793,P30793,2643,,,
Q53Y25,Q53Y25,2645,,,
Q9UPM6,Q9UPM6,26468,,,
Q99952,Q99952,26469,,,
O60356,O60356,26471,,,
Q96C90,Q96C90,26472,,,
P30954,P30954,26476,,,
Q92830,Q92830,2648,,,
Q15406,Q15406,2649,,,
Q6IF36,Q6IF36,26492,,,
Q15620,Q15620,26493,,,
Q15617,Q15617,26494,,,
P58181,P58181,26496,,,
Q86T81,Q86T81,2650,,,
Q9NRA2,Q9NRA2,26503,,,
Q6P4Q7,Q6P4Q7,26504,,,
Q8NE01,Q8NE01,26505,,,
Q9NRU3,Q9NRU3,26507,,,
Q9NQ87,Q9NQ87,26508,,,
Q8NFS9,Q8NFS9,2651,,,
Q9UL03,Q9UL03,26512,,,
Q9Y5J6,Q9Y5J6,26515,,,
Q9Y5L4,Q9Y5L4,26517,,,
P62072,P62072,26519,,,
P04001,P04001,2652,,,
Q9Y5J7,Q9Y5J7,26520,,,
Q9Y5J9,Q9Y5J9,26521,,,
Q9UL18,Q9UL18,26523,,,
Q9NRM7,Q9NRM7,26524,,,
Q9UBH0,Q9UBH0,26525,,,
Q9UKR8,Q9UKR8,26526,,,
Q96EP5,Q96EP5,26528,,,
P58182,P58182,26529,,,
P23434,P23434,2653,,,
Q9GZK7,Q9GZK7,26531,,,
O60404,O60404,26532,,,
Q8NGC4,Q8NGC4,26533,,,
O60403,O60403,26538,,,
Q9Y4A9,Q9Y4A9,26539,,,
Q9UKP3,Q9UKP3,26548,,,
P27539,P27539,2657,,,
Q9NY61,Q9NY61,26574,,,
Q9UGC6,Q9UGC6,26575,,,
Q9UPE1,Q9UPE1,26576,,,
Q9UK05,Q9UK05,2658,,,
Q96G97,Q96G97,26580,,,
Q8WWK9,Q8WWK9,26586,,,
Q9H2W6,Q9H2W6,26589,,,
Q96RD0,Q96RD0,26595,,,
Q53S46,Q53S46,2660,,,
O60383,O60383,2661,,,
Q96EB1,Q96EB1,26610,,,
Q8N6T2,Q8N6T2,2662,,,
P31150,P31150,2664,,,
Q6IFN5,Q6IFN5,26648,,,
Q6IAT1,Q6IAT1,2665,,,
O60412,O60412,26658,,,
Q15622,Q15622,26659,,,
O76099,O76099,26664,,,
Q8NFU0,Q8NFU0,266675,,,
Q8IZP7,Q8IZP7,266722,,,
P39905,P39905,2668,,,
Q96NT1,Q96NT1,266812,,,
Q96R69,Q96R69,26682,,,
Q6IEY1,Q6IEY1,26683,,,
Q15615,Q15615,26689,,,
P55040,P55040,2669,,,
Q9Y3N9,Q9Y3N9,26692,,,
Q8NHB1,Q8NHB1,26693,,,
O43869,O43869,26696,,,
Q5T601,Q5T601,266977,,,
Q9UKV5,Q9UKV5,267,,,
P14136,P14136,2670,,,
O76002,O76002,26707,,,
P55789,P55789,2671,,,
Q9GZK4,Q9GZK4,26716,,,
Q99684,Q99684,2672,,,
Q06210,Q06210,2673,,,
Q8NH93,Q8NH93,26735,,,
Q8NH94,Q8NH94,26737,,,
Q8NGS2,Q8NGS2,26740,,,
P38435,P38435,2677,,,
P19440,P19440,2678,,,
P03971,P03971,268,,,
P15291,P15291,2683,,,
Q9UJ14,Q9UJ14,2686,,,
P36269,P36269,2687,,,
Q9UHE8,Q9UHE8,26872,,,
O14841,O14841,26873,,,
P01241,P01241,2688,,,
P01242,P01242,2689,,,
Q16671,Q16671,269,,,
P10912,P10912,2690,,,
P01286,P01286,2691,,,
Q02643,Q02643,2692,,,
Q92847,Q92847,2693,,,
P27352,P27352,2694,,,
P09681,P09681,2695,,,
Q9UBF2,Q9UBF2,26958,,,
P48546,P48546,2696,,,
P17302,P17302,2697,,,
Q9UHD1,Q9UHD1,26973,,,
Q96NJ3,Q96NJ3,26974,,,
Q96IW7,Q96IW7,26984,,,
Q9Y2T2,Q9Y2T2,26985,,,
P11940,P11940,26986,,,
Q9ULX6,Q9ULX6,26993,,,
Q9Y3C5,Q9Y3C5,26994,,,
Q9UJ42,Q9UJ42,26996,,,
Q96F07,Q96F07,26999,,,
P42684,P42684,27,,,
P23109,P23109,270,,,
Q9Y6H8,Q9Y6H8,2700,,,
Q99543,Q99543,27000,,,
Q9UK80,Q9UK80,27005,,,
K7ELB9,K7ELB9,27006,,,
P35212,P35212,2701,,,
Q9H3S4,Q9H3S4,27010,,,
Q6PIU1,Q6PIU1,27012,,,
Q9UI46,Q9UI46,27019,,,
X5D2H9,X5D2H9,2702,,,
Q9UJU5,Q9UJU5,27022,,,
Q99853,Q99853,27023,,,
X5D7G1,X5D7G1,2703,,,
Q9UHC1,Q9UHC1,27030,,,
Q7Z494,Q7Z494,27031,,,
P98194,P98194,27032,,,
Q9Y2Y4,Q9Y2Y4,27033,,,
Q9UKU7,Q9UKU7,27034,,,
Q9Y5S8,Q9Y5S8,27035,,,
Q9Y286,Q9Y286,27036,,,
Q8IZ69,Q8IZ69,27037,,,
Q9NZM6,Q9NZM6,27039,,,
O43561,O43561,27040,,,
Q68CQ4,Q68CQ4,27042,,,
Q8IZL8,Q8IZL8,27043,,,
Q7KZF4,Q7KZF4,27044,,,
P08034,P08034,2705,,,
P29033,P29033,2706,,,
Q9NUL3,Q9NUL3,27067,,,
Q9H2U2,Q9H2U2,27068,,,
O75712,O75712,2707,,,
Q9UN19,Q9UN19,27071,,,
Q9UQV4,Q9UQV4,27074,,,
Q6FGK0,Q6FGK0,27075,,,
B4DN64,B4DN64,27077,,,
Q9P2W7,Q9P2W7,27087,,,
O14949,O14949,27089,,,
O95377,O95377,2709,,,
Q9H4F1,Q9H4F1,27090,,,
Q9UF02,Q9UF02,27091,,,
Q9UBN1,Q9UBN1,27092,,,
Q9NPA1,Q9NPA1,27094,,,
O75529,O75529,27097,,,
Q01433,Q01433,271,,,
P32189,P32189,2710,,,
Q9HB71,Q9HB71,27101,,,
Q9BQI3,Q9BQI3,27102,,,
Q59H97,Q59H97,27107,,,
Q99766,Q99766,27109,,,
Q9BXH1,Q9BXH1,27113,,,
Q9NP56,Q9NP56,27115,,,
Q14410,Q14410,2712,,,
Q9UBT3,Q9UBT3,27121,,,
Q9UBU2,Q9UBU2,27123,,,
Q15735,Q15735,27124,,,
Q9UHB7,Q9UHB7,27125,,,
Q8NDV3,Q8NDV3,27127,,,
Q9UIA0,Q9UIA0,27128,,,
Q9UBY9,Q9UBY9,27129,,,
Q9Y283,Q9Y283,27130,,,
Q6P5V6,Q6P5V6,27131,,,
Q8NCM2,Q8NCM2,27133,,,
O95049,O95049,27134,,,
Q9NRP7,Q9NRP7,27148,,,
Q9ULD5,Q9ULD5,27153,,,
Q9ULD4,Q9ULD4,27154,,,
Q9BZP6,Q9BZP6,27159,,,
Q9UKV8,Q9UKV8,27161,,,
Q02083,Q02083,27163,,,
Q53Y83,Q53Y83,2717,,,
Q9NY26,Q9NY26,27173,,,
Q9NRH3,Q9NRH3,27175,,,
Q9NZH7,Q9NZH7,27177,,,
Q9NZH6,Q9NZH6,27178,,,
Q9UHA7,Q9UHA7,27179,,,
Q9Y336,Q9Y336,27180,,,
Q9NYZ4,Q9NYZ4,27181,,,
Q9UN37,Q9UN37,27183,,,
Q9NRI5,Q9NRI5,27185,,,
Q9P0M4,Q9P0M4,27189,,,
Q53H15,Q53H15,2719,,,
Q9UHF5,Q9UHF5,27190,,,
Q96P67,Q96P67,27197,,,
Q9BXC0,Q9BXC0,27198,,,
Q96P68,Q96P68,27199,,,
Q01432,Q01432,272,,,
P16278,P16278,2720,,,
Q96P69,Q96P69,27201,,,
Q9P296,Q9P296,27202,,,
Q9UGJ1,Q9UGJ1,27229,,,
Q9NPI5,Q9NPI5,27231,,,
V9HW60,V9HW60,27232,,,
O75897,O75897,27233,,,
Q96H96,Q96H96,27235,,,
Q92917,Q92917,27238,,,
Q16538,Q16538,27239,,,
Q3SYG4,Q3SYG4,27241,,,
O75509,O75509,27242,,,
O43633,O43633,27243,,,
Q9Y6P5,Q9Y6P5,27244,,,
Q9Y4L5,Q9Y4L5,27246,,,
Q96DZ1,Q96DZ1,27248,,,
B4DKX4,B4DKX4,27250,,,
Q9Y2M5,Q9Y2M5,27252,,,
O14917,O14917,27253,,,
Q9UQ52,Q9UQ52,27255,,,
O15116,O15116,27257,,,
P62310,P62310,27258,,,
O43704,O43704,27284,,,
Q9UIF3,Q9UIF3,27285,,,
O60687,O60687,27286,,,
O75526,O75526,27288,,,
Q92730,Q92730,27289,,,
Q14TF0,Q14TF0,2729,,,
Q9UNQ2,Q9UNQ2,27292,,,
Q92485,Q92485,27293,,,
Q9UQ10,Q9UQ10,27294,,,
O15204,O15204,27299,,,
P49418,P49418,273,,,
P48507,P48507,2730,,,
Q6NX49,Q6NX49,27300,,,
B7ZA71,B7ZA71,27301,,,
O95393,O95393,27302,,,
O95396,O95396,27304,,,
O60760,O60760,27306,,,
P23378,P23378,2731,,,
Q15771,Q15771,27314,,,
P38159,P38159,27316,,,
Q8NFJ8,Q8NFJ8,27319,,,
Q8NDV7,Q8NDV7,27327,,,
Q9BZA7,Q9BZA7,27328,,,
Q53GS7,Q53GS7,2733,,,
Q9UK32,Q9UK32,27330,,,
O00398,O00398,27334,,,
U3LUI4,U3LUI4,27335,,,
O43719,O43719,27336,,,
Q16763,Q16763,27338,,,
Q9UMS4,Q9UMS4,27339,,,
Q92896,Q92896,2734,,,
O75691,O75691,27340,,,
Q9Y3A4,Q9Y3A4,27341,,,
Q9UGP5,Q9UGP5,27343,,,
Q86W47,Q86W47,27345,,,
Q9UEW8,Q9UEW8,27347,,,
Q8IVS2,Q8IVS2,27349,,,
P08151,P08151,2735,,,
Q9NRW3,Q9NRW3,27350,,,
Q59FV5,Q59FV5,2736,,,
P10071,P10071,2737,,,
X5DNM4,X5DNM4,2739,,,
O00499,O00499,274,,,
P43220,P43220,2740,,,
P23415,P23415,2741,,,
P23416,P23416,2742,,,
O43464,O43464,27429,,,
P48167,P48167,2743,,,
Q9NZL9,Q9NZL9,27430,,,
Q9NP87,Q9NP87,27434,,,
Q9HC35,Q9HC35,27436,,,
Q68D38,Q68D38,2744,,,
Q9Y6V0,Q9Y6V0,27445,,,
P35754,P35754,2745,,,
P00367,P00367,2746,,,
P49448,P49448,2747,,,
P48728,P48728,275,,,
P15104,P15104,2752,,,
Q6NSB3,Q6NSB3,276,,,
P17900,P17900,2760,,,
O60547,O60547,2762,,,
P36959,P36959,2766,,,
P29992,P29992,2767,,,
Q6ZQV4,Q6ZQV4,2768,,,
P30679,P30679,2769,,,
P04745,P04745,277,,,
P63096,P63096,2770,,,
P04899,P04899,2771,,,
P08754,P08754,2773,,,
P38405,P38405,2774,,,
Q8N6I9,Q8N6I9,2775,,,
P50148,P50148,2776,,,
P63092,P63092,2778,,,
P11488,P11488,2779,,,
P04745,P04745,278,,,
Q5T697,Q5T697,2780,,,
Q8N652,Q8N652,2781,,,
P62873,P62873,2782,,,
Q6FHM2,Q6FHM2,2783,,,
P16520,P16520,2784,,,
P63215,P63215,2785,,,
P50150,P50150,2786,,,
P63218,P63218,2787,,,
O60262,O60262,2788,,,
Q53F26,Q53F26,279,,,
P50151,P50151,2790,,,
Q53Y01,Q53Y01,2791,,,
P63211,P63211,2792,,,
O14610,O14610,2793,,,
O43555,O43555,2797,,,
P30968,P30968,2798,,,
Q7Z3X3,Q7Z3X3,2799,,,
P16442,P16442,28,,,
P19961,P19961,280,,,
Q92805,Q92805,2800,,,
P17174,P17174,2805,,,
P00505,P00505,2806,,,
P31947,P31947,2810,,,
P07359,P07359,2811,,,
P13224,P13224,2812,,,
P40197,P40197,2814,,,
P14770,P14770,2815,,,
P35052,P35052,2817,,,
P21695,P21695,2819,,,
P43304,P43304,2820,,,
P06744,P06744,2821,,,
P80108,P80108,2822,,,
Q9Y5P8,Q9Y5P8,28227,,,
Q96BD0,Q96BD0,28231,,,
Q9UIG8,Q9UIG8,28232,,,
Q9NPD5,Q9NPD5,28234,,,
P46091,P46091,2825,,,
P46092,P46092,2826,,,
Q8IZJ0,Q8IZJ0,282616,,,
Q8IZI9,Q8IZI9,282617,,,
Q8IU54,Q8IU54,282618,,,
Q8NBQ7,Q8NBQ7,282679,,,
P46089,P46089,2827,,,
Q9H339,Q9H339,282763,,,
Q8NH19,Q8NH19,282770,,,
Q8NH18,Q8NH18,282775,,,
P46093,P46093,2828,,,
P0C0E4,P0C0E4,282808,,,
Q8TC44,Q8TC44,282809,,,
Q5JNZ3,Q5JNZ3,282890,,,
Q689E2,Q689E2,2829,,,
A2VDF0,A2VDF0,282969,,,
Q86UX6,Q86UX6,282974,,,
Q6QNY1,Q6QNY1,282991,,,
W0UV28,W0UV28,283,,,
P46095,P46095,2830,,,
Q8NGP0,Q8NGP0,283092,,,
Q96R67,Q96R67,283093,,,
P48145,P48145,2831,,,
Q9H2C8,Q9H2C8,283111,,,
A6NDI0,A6NDI0,283116,,,
Q8N413,Q8N413,283130,,,
Q8WZ84,Q8WZ84,283159,,,
Q9HBT6,Q9HBT6,28316,,,
Q9GZM6,Q9GZM6,283160,,,
Q96RC9,Q96RC9,283162,,,
Q8NGQ1,Q8NGQ1,283189,,,
P48146,P48146,2832,,,
Q7Z4N8,Q7Z4N8,283208,,,
Q6PCE3,Q6PCE3,283209,,,
Q6PF15,Q6PF15,283212,,,
Q8N4Y2,Q8N4Y2,283229,,,
Q8N4F4,Q8N4F4,283238,,,
Q9H209,Q9H209,283297,,,
P49682,P49682,2833,,,
Q9NR16,Q9NR16,283316,,,
Q86WH2,Q86WH2,283349,,,
Q8N9V0,Q8N9V0,283358,,,
A6NF89,A6NF89,283365,,,
Q8NB46,Q8NB46,283373,,,
Q6ZMH5,Q6ZMH5,283375,,,
Q9NSM3,Q9NSM3,283383,,,
P49683,P49683,2834,,,
Q6UXN8,Q6UXN8,283420,,,
B4DNW6,B4DNW6,283446,,,
F8VWT9,F8VWT9,283450,,,
Q6VAB6,Q6VAB6,283455,,,
O43716,O43716,283459,,,
Q4G148,Q4G148,283464,,,
P47775,P47775,2835,,,
Q7Z3Q1,Q7Z3Q1,283537,,,
Q8N966,Q8N966,283576,,,
Q6Q0C1,Q6Q0C1,283600,,,
Q6SA08,Q6SA08,283629,,,
Q9Y4F5,Q9Y4F5,283638,,,
Q71RS6,Q71RS6,283652,,,
Q8N0Y3,Q8N0Y3,283694,,,
Q9UKP6,Q9UKP6,2837,,,
Q52LJ0,Q52LJ0,283742,,,
Q86XP0,Q86XP0,283748,,,
P49685,P49685,2838,,,
Q6P050,Q6P050,283807,,,
A6NDG6,A6NDG6,283871,,,
Q8NBZ0,Q8NBZ0,283899,,,
P0C024,P0C024,283927,,,
Q8N9I5,Q8N9I5,283985,,,
Q7Z6J9,Q7Z6J9,283989,,,
Q15389,Q15389,284,,,
Q13304,Q13304,2840,,,
Q8WVB3,Q8WVB3,284004,,,
Q7Z3B3,Q7Z3B3,284058,,,
Q8N841,Q8N841,284076,,,
Q86SG6,Q86SG6,284086,,,
Q7Z7B1,Q7Z7B1,284098,,,
Q14330,Q14330,2841,,,
Q86YT5,Q86YT5,284111,,,
Q6NZI2,Q6NZI2,284119,,,
Q86WA9,Q86WA9,284129,,,
Q3B8N2,Q3B8N2,284194,,,
Q6IBH2,Q6IBH2,2842,,,
P25391,P25391,284217,,,
Q6ZMC9,Q6ZMC9,284266,,,
Q8N4Q0,Q8N4Q0,284273,,,
Q99678,Q99678,2843,,,
Q8IVP9,Q8IVP9,284306,,,
Q3SY52,Q3SY52,284307,,,
Q8NBB4,Q8NBB4,284312,,,
Q8N7M2,Q8N7M2,284349,,,
O75864,O75864,284352,,,
Q9UKQ9,Q9UKQ9,284366,,,
Q8N8J6,Q8N8J6,284370,,,
Q6ZN19,Q6ZN19,284371,,,
Q8NG97,Q8NG97,284383,,,
Q0D2J5,Q0D2J5,284390,,,
Q99679,Q99679,2844,,,
Q8N141,Q8N141,284406,,,
Q8N5S1,Q8N5S1,284427,,,
Q8NGA6,Q8NGA6,284433,,,
Q8NHH2,Q8NHH2,284439,,,
P10072,P10072,284459,,,
Q99680,Q99680,2845,,,
Q8N349,Q8N349,284521,,,
Q5TAH2,Q5TAH2,284525,,,
Q8NHC5,Q8NHC5,284532,,,
Q5TCH4,Q5TCH4,284541,,,
Q99677,Q99677,2846,,,
Q2MKA7,Q2MKA7,284654,,,
Q5JZY3,Q5JZY3,284656,,,
Q5BKZ1,Q5BKZ1,284695,,,
Q5XKL5,Q5XKL5,284697,,,
Q99705,Q99705,2847,,,
Q8IXN7,Q8IXN7,284716,,,
Q6PIV7,Q6PIV7,284723,,,
Q5JXA9,Q5JXA9,284759,,,
O00155,O00155,2848,,,
Q8NDV2,Q8NDV2,2849,,,
Q8NC42,Q8NC42,284996,,,
O15123,O15123,285,,,
Q9NS67,Q9NS67,2850,,,
Q9NYR9,Q9NYR9,28511,,,
Q9NYS0,Q9NYS0,28512,,,
Q8N7S2,Q8N7S2,285126,,,
Q9H159,Q9H159,28513,,,
O00548,O00548,28514,,,
Q7Z3J3,Q7Z3J3,285190,,,
Q4G0W2,Q4G0W2,285193,,,
Q8IVB4,Q8IVB4,285195,,,
Q99527,Q99527,2852,,,
Q5NDL2,Q5NDL2,285203,,,
B3KS12,B3KS12,285220,,,
Q6X9E4,Q6X9E4,285231,,,
A5X5Y0,A5X5Y0,285242,,,
Q8N2I2,Q8N2I2,285267,,,
Q6ZSS3,Q6ZSS3,285268,,,
Q5HYI8,Q5HYI8,285282,,,
O00270,O00270,2853,,,
Q4G0N8,Q4G0N8,285335,,,
Q8NBK3,Q8NBK3,285362,,,
Q96FX2,Q96FX2,285381,,,
O75388,O75388,2854,,,
Q6ZWL3,Q6ZWL3,285440,,,
B7ZL88,B7ZL88,285521,,,
Q8N8L6,Q8N8L6,285598,,,
Q49SQ1,Q49SQ1,2856,,,
Q8NGU9,Q8NGU9,285601,,,
Q495N2,Q495N2,285641,,,
Q2VIQ3,Q2VIQ3,285643,,,
Q96R30,Q96R30,285659,,,
Q86T96,Q86T96,285671,,,
Q8N9F8,Q8N9F8,285676,,,
Q9UPC5,Q9UPC5,2857,,,
Q6NW40,Q6NW40,285704,,,
Q8IYX8,Q8IYX8,285753,,,
Q8IXY8,Q8IXY8,285755,,,
Q8N8W4,Q8N8W4,285848,,,
Q9HC97,Q9HC97,2859,,,
Q674R7,Q674R7,285973,,,
P16157,P16157,286,,,
Q96C28,Q96C28,286075,,,
O15354,O15354,2861,,,
Q4G163,Q4G163,286151,,,
Q7Z4L9,Q7Z4L9,286187,,,
O43193,O43193,2862,,,
Q5IJ48,Q5IJ48,286204,,,
O43194,O43194,2863,,,
Q8NGT0,Q8NGT0,286362,,,
Q8NGV5,Q8NGV5,286365,,,
Q6VB84,Q6VB84,286380,,,
O14842,O14842,2864,,,
Q8NB49,Q8NB49,286410,,,
W0TYI6,W0TYI6,286436,,,
O14843,O14843,2865,,,
Q86VZ1,Q86VZ1,286530,,,
O15552,O15552,2867,,,
P32298,P32298,2868,,,
Q8IWR1,Q8IWR1,286827,,,
P48668,P48668,286887,,,
P34947,P34947,2869,,,
Q01484,Q01484,287,,,
P43250,P43250,2870,,,
Q8IWZ5,Q8IWZ5,287015,,,
Q9HBH9,Q9HBH9,2872,,,
Q13098,Q13098,2873,,,
Q13227,Q13227,2874,,,
P24298,P24298,2875,,,
Q7L4Q3,Q7L4Q3,2876,,,
P18283,P18283,2877,,,
P22352,P22352,2878,,,
P36969,P36969,2879,,,
Q8NAK2,Q8NAK2,288,,,
V9HWN8,V9HWN8,2880,,,
Q96SL4,Q96SL4,2882,,,
P62993,P62993,2885,,,
Q13905,Q13905,2889,,,
Q59GL5,Q59GL5,2890,,,
P42262,P42262,2891,,,
Q17R51,Q17R51,2892,,,
Q1WWK6,Q1WWK6,2893,,,
Q9ULK0,Q9ULK0,2894,,,
O43424,O43424,2895,,,
Q92519,Q92519,28951,,,
O75628,O75628,28954,,,
